,AC_POWER
38054,439.875
38051,435.8375
38056,440.975
38057,438.8625
38058,441.5857143
38059,435.5714286
38050,437.7142857
38049,411.5
38048,459.8875
38047,436.925
38046,447.6
38045,439.2875
38044,446.325
38043,455.3714286
38042,448.025
38041,444.7714286
38040,452.675
38053,437.0857143
38052,436.8
105581,505.0533333333333
105570,494.3066666666666
105571,489.98
105572,524.6266666666667
105573,424.9933333333333
105574,506.5933333333333
105575,509.2066666666667
105583,494.7
105577,521.8600000000001
105578,511.2533333333333
105579,491.08571428571435
105580,471.6857142857143
105582,495.08
105576,506.1666666666666
105568,485.45714285714286
105563,489.94
38060,418.3142857
38061,453.9142857
38062,454.1428571
38063,441.825
38064,454.0
38065,452.175
38066,448.7142857
38067,440.9857143
38068,449.5714286
38069,435.6857143
38070,460.7
38071,412.2285714
38072,444.9125
38073,438.0
38074,440.7375
38075,441.9375
38076,442.7857143
38077,446.5375
38078,446.4857143
38079,446.1714286
38080,444.725
105567,474.8571428571428
105566,507.38
105565,474.06000000000006
105564,492.6133333333333
105562,524.7666666666667
38081,444.7625
105569,521.1
38094,505.6142857
38091,493.425
38090,500.9857143
38089,497.775
38088,507.25
38087,507.1142857
38085,497.1857143
38084,515.6125
38083,515.3
38082,470.5625
38093,464.8875
38103,503.7428571
38102,506.7428571
38101,501.825
38100,503.275
38099,508.2571429
38098,501.3375
38097,503.2857143
38096,503.8142857
38095,488.0428571
38092,522.0375
105605,511.94666666666654
38086,511.2375
105603,523.8133333333333
105593,507.9266666666666
105590,493.83333333333326
105592,507.94
105589,483.71333333333337
105604,508.56666666666655
105588,522.5666666666667
105587,488.2000000000001
105586,505.23333333333335
105585,507.17333333333335
105584,541.5
105594,535.7800000000001
105595,435.6333333333334
105596,525.5866666666666
105597,526.7466666666666
105598,510.5866666666666
105599,539.9666666666667
105600,531.1066666666666
105601,503.89333333333326
105591,537.4466666666668
105602,481.3066666666666
38105,644.3714286
105606,686.2733333333333
38123,606.9285714
38106,647.5
38107,618.2625
38108,625.5285714
38109,629.45
38110,639.0
38111,624.5428571
38112,614.8125
38113,612.6571429
38114,644.4
38115,564.9
38116,623.8285714
38117,602.4375
38118,614.4857143
38119,614.975
38120,616.9857143
38121,610.4857143
38122,617.1285714
38124,624.0285714
38125,608.2875
38104,578.9714286
105622,681.7266666666667
105627,680.9333333333332
105626,682.6428571428571
105625,673.4133333333334
105624,696.2466666666667
105623,701.6333333333333
105621,677.2533333333333
105620,655.7285714285716
105619,706.6800000000002
105617,537.3533333333332
105618,693.0
105615,649.1
105614,661.7428571428572
105613,681.4666666666667
105612,706.7
105611,712.1533333333333
105610,684.1642857142857
105609,605.9066666666668
105608,720.1466666666666
105607,685.3066666666667
105616,650.1066666666667
38131,634.4857143
38134,628.0142857
38133,620.775
38132,624.8714286
38130,630.8875
105648,431.86666666666673
38128,633.5857143
38127,626.1
38126,590.3
38135,608.6
38129,621.0142857
105649,423.8928571428572
38136,636.7
38138,610.7875
105647,428.3933333333334
105646,410.5866666666667
105645,424.94666666666666
105644,422.38571428571424
105643,410.59333333333336
105642,416.2933333333333
105641,430.92666666666656
105640,426.66428571428565
105639,320.2933333333333
105638,388.4333333333333
105637,409.2714285714285
105636,420.24666666666656
105635,409.28666666666663
38137,575.4125
105634,428.9
105632,433.5333333333333
38139,610.1857143
38140,588.7125
38141,604.9714286
38142,612.8875
38143,590.2375
105633,417.04666666666657
38144,624.6125
38146,611.075
38147,606.8857143
105628,404.0533333333333
105629,420.9333333333333
105630,425.1
105631,367.2466666666666
38145,616.8125
38162,547.5285714
38161,573.05
38156,587.675
38159,529.3571429
38158,575.0
38157,552.6428571
38155,566.4571429
38154,561.9
38153,577.0
38152,590.4
38151,559.375
38150,568.15
38163,551.775
38160,564.1428571
38164,569.6
38149,567.0285714
38166,585.4428571
105650,508.4
105651,500.94999999999993
105652,514.2785714285714
105653,445.3
105654,517.9733333333334
105655,500.39333333333343
105656,510.15333333333336
105657,506.8857142857142
105658,506.27333333333337
105659,478.71333333333325
105660,502.94999999999993
105661,393.28666666666663
105662,490.82
105663,520.65
105664,513.6600000000001
105665,507.1571428571429
105666,491.3533333333333
105667,507.84666666666664
105668,495.72
105669,509.0
105671,494.4466666666667
38148,546.5857143
38169,567.9375
38168,557.9857143
38167,588.4285714
38165,559.3142857
105670,509.0333333333333
38186,580.6375
38171,589.4625
105675,650.6
105676,676.3666666666667
105677,600.6142857142858
38170,548.0125
105678,604.2642857142856
105679,695.3733333333332
105680,662.6
105693,604.4800000000001
105674,611.1133333333332
105692,637.5333333333334
105690,606.1999999999999
105689,613.2857142857142
105688,649.8466666666667
105687,692.3733333333336
105686,672.64
105685,639.1999999999998
105684,627.5066666666668
105683,613.0571428571429
105691,625.2
105682,743.8333333333331
105673,597.48
38190,581.075
38172,591.7428571
38173,578.8285714
38174,593.4375
38175,592.6571429
38176,584.1142857
38177,578.9125
38178,592.4428571
38179,572.5375
38191,582.6571429
38180,597.6625
38182,582.35
38183,577.3857143
38184,575.4625
38185,579.8571429
105672,708.54
38187,580.8875
38188,585.225
38189,583.2375
38181,538.6375
105681,620.8866666666667
38198,568.9625
38200,582.6625
38199,577.4285714
38196,595.7571429
38195,565.0125
38194,577.1375
38193,583.3714286
38192,542.7285714
38204,582.1428571
38201,570.0857143
38197,579.1
38203,533.6142857
38206,577.8428571
105715,552.5266666666668
105712,529.0666666666667
105711,571.6
38205,569.1875
105710,574.32
105709,605.1466666666665
105708,584.4599999999999
105707,570.8533333333332
105706,550.8733333333333
105705,458.92666666666656
38202,590.2714286
105704,594.7800000000001
105703,544.3333333333333
105702,575.6999999999999
105701,600.0466666666665
105700,523.7000000000002
105699,516.6533333333334
105698,591.6133333333332
105697,535.8600000000001
105696,542.9933333333332
105695,565.26
105694,595.38
38213,581.7857143
38212,580.4428571
38211,583.3142857
38210,586.0857143
38209,585.4571429
38208,582.1857143
38207,577.7571429
105714,579.7533333333333
105713,562.64
38232,610.8142857
38234,598.1875
38214,553.0428571
38215,600.125
38216,578.1142857
38217,579.8428571
38218,627.675
38219,592.2714286
38220,565.5428571
38221,598.3625
38222,601.7142857
38223,587.4
38224,603.0
38226,603.8
38227,591.2142857
38228,600.0875
38229,596.1625
38230,610.3
38231,613.35
38235,608.075
38225,541.2
38233,614.0
105724,398.20714285714286
105718,420.9933333333333
105719,400.5866666666668
105720,411.3428571428572
105721,403.16
105722,416.64666666666665
105723,424.29333333333335
105725,411.15333333333336
105726,417.7466666666666
105727,354.2933333333333
105728,430.82666666666665
105729,430.51333333333326
105717,423.5533333333333
105731,428.27333333333337
105730,401.2571428571428
105733,419.7466666666666
105734,395.6333333333334
105735,433.0333333333333
105736,407.91428571428565
105737,425.1266666666667
105732,427.5933333333333
105716,425.19333333333327
38257,883.7142857
105759,432.4714285714287
38256,876.2285714
38255,858.5
38254,853.7125
38253,930.5714286
38252,875.0285714
38251,884.1285714
105739,439.77333333333326
105758,447.07333333333327
105748,475.45
38250,894.5714286
105747,460.9071428571429
105746,467.5533333333333
105745,496.0357142857142
105757,455.7866666666666
105744,429.4466666666666
105743,420.0066666666667
105742,483.5133333333334
105749,414.4733333333333
38249,830.2
38247,764.975
105741,446.73333333333335
105756,420.60666666666657
105755,441.2666666666667
105754,464.8142857142857
105753,491.5
105752,468.1466666666667
105751,458.5866666666666
105738,481.8785714285714
105750,448.85714285714295
38236,777.35
38237,891.0
38238,867.4875
38248,877.9
105740,444.95333333333326
38246,897.6
38245,852.9285714
38244,845.075
38243,861.4571429
38242,850.7875
38241,861.3625
38240,896.0
38239,848.5375
105774,245.2266666666667
105778,119.9
105779,146.9642857142857
105780,129.61333333333334
105760,164.40666666666664
105761,124.70000000000002
105762,134.88571428571427
105763,83.61333333333334
105764,145.09333333333333
105765,137.36666666666662
105766,124.78666666666668
105767,175.28666666666663
105781,167.5533333333333
105769,184.14
105770,167.32666666666668
105771,74.5466666666667
105772,180.40666666666667
105773,122.92142857142858
105775,174.92
105768,224.55333333333328
38263,1095.085714
38278,1063.2875
38258,968.4857143
38259,1105.671429
38260,1096.857143
38261,1067.8
38262,1064.9
105777,111.43333333333334
38279,1040.475
38265,1023.45
38266,1066.4
38267,1044.225
38264,1068.642857
38269,955.0857143
38277,1067.371429
38276,1063.414286
38275,1062.5375
38274,1042.2625
38273,1044.7125
38272,1069.05
38268,1114.5
105776,182.24666666666667
38271,1033.842857
38270,1038.1625
105798,546.3666666666667
105801,484.9133333333334
105802,440.6533333333333
105790,450.2000000000001
105803,488.3666666666668
105800,0.0
105799,332.09333333333325
105789,540.9133333333334
105783,482.77333333333326
38291,844.75
38290,992.1625
38289,930.0428571
38288,978.4
38287,923.5142857
38286,941.2125
38284,981.6285714
38283,955.3
38292,944.0285714
38282,969.2125
38280,852.0375
105797,527.8399999999999
105796,449.7666666666667
105795,483.8733333333333
105794,335.3666666666668
105793,0.0
105792,520.88
105791,488.83333333333326
38281,982.1
105782,554.7466666666668
38293,956.275
38295,953.8428571
105784,59.52
105785,0.0
105786,473.16666666666663
105787,0.0
105788,60.84000000000001
38294,976.7142857
38285,985.75
38301,953.3857143
38300,953.1285714
38299,972.9125
38298,968.2125
38297,984.0857143
38296,953.5285714
105824,852.0466666666667
105823,852.3333333333333
105821,109.39285714285712
105820,868.7400000000001
105819,883.04
105825,848.6866666666665
105822,0.0
38307,924.1
105817,872.2533333333331
38317,901.875
105818,888.82
38315,896.7714286
38314,916.3
38313,867.9285714
38312,967.6142857
38311,906.6625
38310,931.8142857
38309,916.175
38308,949.8857143
38306,923.1857143
38305,890.7285714
38304,963.4142857
38303,946.4714286
38302,859.0142857
38318,905.3285714
38319,906.0125
38316,896.825
38321,900.7857143
105816,843.6266666666666
105815,0.0
105814,883.8266666666667
105813,858.4533333333336
105812,892.9266666666665
38320,910.4714286
105811,880.0733333333332
105810,0.0
105808,902.14
105807,0.0
105806,0.0
105805,829.1533333333333
105804,892.7066666666667
38323,909.775
38322,915.9875
105809,0.0
105830,945.0357142857144
105829,0.0
105831,0.0
105827,942.6666666666664
105826,974.9733333333331
105828,0.0
105832,0.0
38329,1061.35
105834,919.1642857142856
38339,1076.671429
105833,969.2133333333331
38337,993.85
38336,1067.028571
38335,955.3625
38334,1102.8
38333,1065.6
38332,1021.5125
38331,1026.971429
38330,1097.6375
38328,1034.35
38327,1077.0
38326,1124.6
38325,1112.2
38324,940.2875
38340,1025.7
38341,1072.642857
38338,1098.585714
38343,1007.0625
105835,337.42666666666673
105836,970.8
105837,0.0
38342,1020.15
105839,962.1733333333333
105840,917.7071428571428
105841,977.8533333333331
105838,490.04
105843,74.92000000000002
105844,83.56
105845,940.3
105846,938.95
105847,320.4066666666667
38345,1044.3
38344,1096.328571
105842,952.5266666666665
105863,905.9133333333334
105861,888.4866666666666
105869,0.0
105868,842.9533333333335
105867,839.2133333333333
105866,0.0
105865,0.0
105864,843.0071428571428
105862,831.8666666666666
105849,835.4066666666668
38363,1238.0375
38362,1269.671429
38361,1221.85
38360,1242.175
38359,1283.685714
38358,1229.6625
38357,1244.714286
38356,1324.0
38355,1245.8875
38354,1305.2
38353,1233.4875
38352,1310.571429
38351,1290.571429
38350,1291.114286
38349,1252.942857
105848,904.6533333333334
38347,1284.071429
38346,1250.342857
105854,0.0
105855,904.0733333333332
105856,839.3666666666666
105857,0.0
105858,843.7266666666667
105859,0.0
105860,0.0
38364,1304.871429
38365,1308.014286
38348,1316.014286
38367,1254.7125
105850,0.0
38366,1242.8625
105852,869.16
105851,0.0
105853,0.0
105873,0.0
105885,1199.8
105878,1105.12
105884,1127.4533333333334
105883,1072.7142857142858
105882,0.0
105877,1153.95
105881,0.0
105874,1098.6266666666668
38387,931.675
38389,915.9857143
105886,1113.6666666666667
105876,0.0
105875,0.0
105870,1161.7071428571428
105871,1037.257142857143
105872,0.0
38388,897.5
105887,0.0
105888,0.0
105889,1040.7357142857145
38368,892.1125
38369,918.1375
38370,912.4
38371,913.4375
38372,949.125
38373,941.375
38374,900.6125
38375,915.0571429
38376,955.55
38377,882.1285714
38378,932.2375
38379,867.8375
38380,914.3285714
38381,916.1625
38382,877.3857143
38383,888.2142857
38384,926.75
38385,884.5428571
38386,955.85
105891,0.0
105890,1045.5933333333337
105879,0.0
105880,1223.8714285714286
105903,0.0
105904,0.0
105905,903.3866666666665
105906,916.52
105907,945.4666666666669
105908,919.6466666666665
105909,0.0
105910,0.0
105911,910.92
105912,891.6266666666666
105913,0.0
105895,0.0
105892,957.986666666667
105893,880.9733333333332
105894,0.0
38407,1004.425
38411,1005.1125
38410,990.6125
38409,999.1142857
38408,1012.842857
38406,1000.114286
38405,981.2
38404,989.3875
38403,982.7428571
38402,1004.6875
38400,993.6142857
38399,975.8125
38398,1013.571429
38397,1000.0875
38401,920.5714286
38395,990.6428571
105896,923.0466666666669
105897,0.0
105898,0.0
38396,970.0571429
105900,903.38
105901,0.0
105899,941.6733333333334
38390,941.1142857
38391,978.0
38392,988.1142857
38393,959.6285714
38394,1022.814286
105902,930.1066666666666
105926,0.0
105934,730.3285714285713
105927,771.3933333333333
105928,713.0000000000001
105929,762.6866666666666
105930,752.1266666666669
105931,0.0
105932,0.0
105933,762.3066666666666
105923,0.0
105922,716.2142857142857
105914,753.8666666666666
105915,745.8266666666666
105916,0.0
105917,0.0
105918,736.2357142857143
105919,0.0
105920,0.0
105921,759.1733333333333
105924,739.04
105935,0.0
38433,1062.114286
105925,331.1933333333334
38418,1126.1125
38417,1165.214286
38419,1097.271429
38432,1127.828571
38420,1139.8625
38421,1111.085714
38422,1148.0375
38416,1103.875
38423,1035.5875
38425,1084.1625
38426,1075.585714
38427,1104.371429
38428,1078.3375
38429,1055.971429
38430,1091.1375
38424,1096.342857
38415,1118.157143
38431,1067.9875
38413,1130.5875
38412,1036.1
38414,1143.4625
105944,395.8
105945,135.24
105946,385.46
105947,326.0199999999999
105948,170.0333333333333
105949,416.6
105950,394.9333333333333
105951,400.38666666666666
105952,400.3066666666666
105953,59.54
105954,54.95333333333334
105937,411.9066666666666
105938,39.626666666666665
105939,127.62666666666668
105940,407.9333333333333
105941,56.89999999999999
105955,412.0266666666666
105956,408.09333333333336
105943,395.9
105957,143.08
105936,395.1666666666666
38434,1237.871429
105942,60.08
38449,1139.625
38454,1188.7625
38453,1246.371429
38452,1251.3
38451,1124.5875
38450,1214.5
38439,1271.4
38435,1248.2
38436,1317.414286
38455,1160.9125
38437,1233.7625
38438,1228.228571
38447,1210.357143
38446,1183.175
38445,1212.414286
38444,1306.014286
38443,1224.8
38442,1247.742857
38441,1212.685714
38448,1123.7625
38440,1302.514286
38457,1051.6125
105960,109.46
105959,106.88666666666668
105958,114.4
105978,109.04
105961,100.76
105962,111.93333333333332
38456,1009.3125
105964,108.47333333333334
105965,113.06
105966,109.25333333333332
105967,96.55
105968,115.78
105969,92.34
38477,1100.442857
105970,99.7642857142857
105971,111.5
105972,113.28666666666668
105973,113.6
105974,102.44285714285712
105975,107.82666666666668
105963,106.48666666666666
38458,1027.8
38461,1055.257143
38460,1092.4625
38459,1044.028571
105979,99.20714285714284
38476,1111.142857
38475,1146.0625
38474,1113.025
38473,1122.942857
38472,1060.7625
38471,1127.485714
38470,1106.8
105977,109.26666666666668
38468,1102.242857
38469,1019.8
38462,1041.575
38463,1065.7875
105976,106.14
38465,1080.85
38466,1081.5375
38467,971.0625
38464,1044.9625
105988,637.02
105995,605.4214285714286
105989,567.1733333333333
105990,610.8071428571428
105991,456.4133333333334
105992,575.5266666666665
105993,637.9285714285713
105994,643.1733333333333
105996,570.8733333333332
106000,644.3533333333334
105998,630.3733333333333
105999,616.5999999999999
106001,587.4866666666667
105985,636.5866666666667
105984,650.8733333333331
105983,523.3266666666666
105982,631.4714285714285
105980,608.4571428571429
105997,536.5133333333333
105981,611.4142857142857
38478,949.0571429
38499,997.625
38479,915.6571429
38480,913.3714286
38481,925.225
38482,1006.014286
38483,963.325
38484,909.8285714
38485,981.7
38486,987.5142857
38487,960.4
105987,605.0857142857144
38488,935.6285714
38490,1018.15
38491,971.2
38492,986.7142857
38493,981.9625
38494,1016.271429
38495,996.8142857
38496,987.9714286
38497,980.5857143
38498,988.75
38489,926.7714286
105986,647.58
106018,637.7466666666667
106003,621.8133333333333
38508,1052.228571
38509,978.9375
38510,1013.7
38511,936.8625
38512,992.4428571
38514,1028.5
38515,1003.271429
38516,1025.85
38507,987.15
38517,1021.3875
38519,985.2625
38520,996.1571429
38521,994.6
38504,1046.3625
38503,984.4142857
38502,1036.442857
38501,1018.825
38500,928.125
38518,1021.8375
106002,624.24
38506,1007.928571
106023,628.04
106004,618.2533333333334
106005,547.22
106006,598.3800000000001
106007,433.9428571428571
106008,606.242857142857
106009,639.34
106010,580.54
106011,606.2133333333334
38505,1023.914286
106012,577.82
106014,627.6133333333332
106015,635.8333333333333
106016,574.8933333333332
106017,345.27333333333326
106019,588.9
106020,388.95
106021,628.5066666666667
106022,595.3266666666667
106013,201.02666666666667
38513,1013.928571
38529,802.45
38523,808.35
38528,783.4333333
38525,785.7
38530,828.4666667
38531,793.7
38532,803.9
38533,759.9
38534,841.25
38522,795.95
38535,809.4666667
38537,838.6
38538,831.15
38540,798.05
38541,786.75
38542,816.65
38543,914.1
38524,793.5333333
38536,851.4
38539,885.95
106033,517.8333333333333
106025,538.8333333333334
106024,533.45
106045,535.4166666666665
106044,537.5000000000001
106043,545.5833333333333
106042,526.6333333333333
106041,543.2833333333333
106040,531.3833333333333
106039,537.0
106038,529.2
106037,554.0333333333334
38526,835.75
106035,416.1333333333334
106036,535.6166666666667
106027,471.55
106028,541.46
106029,533.45
106026,545.55
106031,534.6333333333333
106032,527.7
38527,810.2666667
106034,522.8333333333334
106030,548.2
106067,0.0
106059,1077.9214285714286
106066,1065.6142857142856
106065,0.0
106064,978.7214285714286
106063,1035.3428571428567
106062,0.0
106061,1159.3533333333337
106060,0.0
106058,1127.1357142857144
106053,0.0
106056,1201.6866666666667
106055,0.0
106054,0.0
106052,982.9357142857144
106051,971.342857142857
106050,1135.8857142857146
106049,1119.4357142857143
106048,1014.9928571428572
106046,1202.3466666666666
106057,1004.4285714285716
106047,0.0
38550,909.55
38544,859.55
38564,967.6285714
38563,911.5142857
38562,973.8285714
38561,970.6142857
38560,980.5
38559,943.9714286
38565,912.3
38558,981.1
38556,961.7
38555,872.4125
38554,1041.371429
38553,961.3571429
38552,955.425
38551,943.4142857
38557,913.225
38549,956.1375
38545,1037.357143
38546,972.0875
38547,972.1375
38548,995.6142857
106077,65.22
38585,955.8857143
38584,990.6142857
38583,895.7125
38582,933.325
38581,887.6625
38580,909.6375
38579,965.8571429
38578,926.3625
38577,893.7857143
38576,862.3
38574,986.8
38573,954.3625
38572,839.9714286
38571,900.7714286
38570,938.5125
38568,847.9857143
38567,853.3875
38566,914.4857143
106088,633.6066666666667
106087,294.91428571428577
106086,597.5600000000002
106085,623.1866666666666
106084,32.70666666666666
106083,657.9928571428572
106082,338.06666666666666
106081,656.05
106080,670.24
106079,501.32
106078,639.15
38586,920.1875
38569,897.3285714
38575,949.7625
38587,889.1625
106089,68.14000000000001
106068,652.1571428571428
106070,637.9
106071,616.32
106069,35.45
106073,606.7733333333332
106074,625.3133333333333
106075,4.328571428571429
106076,338.61333333333334
106072,638.0933333333335
38606,960.2875
38609,963.6857143
38608,968.6571429
38607,962.6625
106090,786.7066666666667
38605,950.0714286
38589,1089.442857
38603,957.9714286
38602,981.3857143
38601,911.4625
38600,961.0428571
38599,886.7875
38598,1091.014286
38597,991.5142857
38596,960.325
38595,985.0714286
38594,977.775
38593,1043.85
38592,1015.128571
38591,1017.1625
38590,1013.6625
38588,860.9875
38604,943.7714286
106091,413.1
106102,476.56000000000006
106104,764.42
106105,489.6466666666667
106106,416.62000000000006
106107,812.7428571428572
106100,749.72
106099,405.9733333333333
106098,783.1066666666666
106097,637.1133333333332
106096,796.95
106095,757.6285714285715
106094,806.4933333333332
106093,683.6533333333333
106092,808.6066666666666
106103,802.6933333333332
106108,748.3857142857142
106110,788.4
106111,417.4666666666667
106109,614.22
106101,618.9866666666668
106112,1080.4733333333334
106113,0.0
106114,1102.4733333333334
106115,952.3933333333332
106116,1134.3142857142857
106117,1042.84
106118,1120.06
106119,0.0
106120,1094.357142857143
106121,0.0
106122,1045.5733333333335
38613,1117.057143
38611,1108.085714
38617,1110.75
38618,1207.142857
38619,1106.5125
38620,1170.942857
38621,1100.757143
38622,1159.6375
38623,1140.328571
38624,1221.2125
38610,1168.114286
38625,1182.575
38627,1195.1
38628,1165.585714
38629,1201.157143
38630,1152.725
38631,1218.0375
38614,1185.6625
106123,862.08
38612,1194.228571
38626,1161.5875
106124,0.0
38615,1165.342857
106126,1064.7785714285717
106127,0.0
106128,0.0
106129,1069.2933333333333
106130,1028.1999999999998
106131,0.0
106132,1130.7357142857145
106133,0.0
106125,227.97333333333336
38616,1139.042857
38638,1076.5125
38637,1154.275
38636,1080.171429
38633,1053.325
38634,1080.325
38639,1062.357143
38632,1054.15
38635,1102.25
38640,1106.25
38652,1092.642857
38642,1133.4
38643,1044.825
38653,1043.657143
38645,1055.675
38651,1070.6125
38650,1077.15
38649,1022.014286
38648,1041.1
38647,1036.7
38646,1029.242857
38641,1121.885714
106154,768.3933333333333
106155,228.30000000000004
106152,730.3666666666666
106147,414.71333333333337
106146,60.56
106145,619.8533333333335
106144,756.8466666666667
106143,200.4
106142,766.0333333333333
106148,761.9000000000002
106141,0.0
106139,688.6933333333334
106138,795.0533333333332
106137,720.1933333333333
106136,710.5466666666665
106135,227.59333333333336
106134,744.82
106140,700.3133333333333
106153,422.66
106149,0.0
106151,710.2333333333332
106150,211.04666666666665
38644,1050.971429
106163,393.13571428571424
106177,462.0142857142857
106176,437.66
106175,458.4785714285714
106174,398.76666666666665
106164,441.9666666666668
106172,435.8857142857144
106171,431.5142857142857
106170,446.5866666666666
106169,408.79285714285714
106168,436.02857142857135
106167,348.08
106166,403.46428571428567
106165,426.6
106173,409.32
38664,679.2714286
38655,723.1285714
106161,396.6066666666666
38675,745.025
38674,723.5875
38673,718.3428571
106156,404.21428571428567
38672,712.3857143
106157,443.2
106158,389.3285714285714
106159,415.83333333333326
106160,457.0266666666668
38671,745.925
38670,699.0857143
38669,709.4875
38668,711.975
38667,666.5142857
38666,705.7625
38665,499.7
38663,733.875
38662,643.3285714
38661,716.525
38660,576.5
38659,650.0
38658,734.8571429
38657,702.4285714
38656,612.5571429
38654,526.9857143
106162,416.4
38684,524.7375
38677,530.85
106198,673.3000000000001
106197,699.6533333333333
106196,622.14
106195,653.4533333333334
106194,713.02
106193,722.56
106192,649.2266666666667
106191,695.7066666666666
106190,719.8533333333332
106189,578.0799999999999
106188,697.9733333333334
106187,681.7800000000001
106186,657.7933333333333
106185,718.8066666666667
106184,649.0666666666666
106183,630.0533333333332
106182,678.3266666666667
106181,645.44
106180,672.6466666666669
106179,681.76
106178,718.9866666666668
106199,700.9866666666667
38676,536.95
38693,511.1
38687,440.4875
38695,676.0625
38694,645.9125
38692,613.4125
38691,555.7
38690,512.3571429
38689,560.1625
38688,602.8571429
38696,595.7428571
38697,520.3857143
38685,559.4
38683,591.0714286
38682,480.8
38681,516.4125
38680,668.8
38679,507.675
38678,495.4625
38686,505.15
106215,474.96
106221,474.0400000000001
106220,449.07333333333327
106214,426.0866666666666
106213,472.74
106212,486.10666666666657
106211,374.34
106210,460.4
106209,464.6599999999999
106217,442.97142857142853
106207,471.0266666666666
106206,448.57142857142856
106205,431.0642857142857
106204,448.9933333333333
106203,423.26666666666665
106202,464.38666666666666
106201,464.9933333333333
106200,472.13999999999993
106218,424.0571428571428
106219,478.0333333333333
106216,482.8933333333334
106208,428.64
38710,475.2625
38708,570.0714286
38700,577.6714286
38701,532.9285714
38702,450.0285714
38703,564.1142857
38704,561.7
38705,478.3125
38706,526.9285714
38707,496.675
38711,465.1428571
38712,505.9375
38713,506.65
38714,442.9428571
38715,521.7
38716,452.5571429
38717,434.6
38718,498.325
38719,475.1
38699,532.5285714
38698,507.6571429
38709,516.7857143
106243,295.54
38723,354.5375
38724,414.2375
38725,361.7625
38726,340.35
38727,377.1142857
38728,385.775
38729,371.0714286
38730,356.625
38731,345.8125
38732,392.7428571
38733,378.125
38734,381.2
38735,387.5285714
38736,399.925
38737,386.5285714
38738,408.4625
38739,409.1
38740,390.9571429
38741,396.2714286
38722,347.5125
38721,362.2
38720,360.8375
106232,307.46666666666675
106223,291.9066666666666
106224,296.0533333333333
106225,287.1428571428572
106226,303.08571428571435
106227,283.6866666666667
106228,290.62000000000006
106229,310.9866666666667
106230,294.9785714285714
106231,291.4600000000001
106242,298.6142857142857
106233,255.25
106234,300.98
106235,303.5866666666667
106236,299.24285714285713
106237,313.79999999999995
106238,304.13333333333327
106239,293.14000000000004
106222,311.14
106240,280.95333333333326
106241,302.24666666666667
38744,236.2857143
38761,271.7285714
38760,267.0285714
38759,269.0
38758,261.9714286
38757,254.3125
38756,258.875
38755,255.4
38754,260.2125
38753,228.6142857
38752,243.6857143
38751,247.1375
38750,257.4714286
38749,255.2375
38748,230.6142857
38747,246.5857143
38746,271.8857143
38745,241.9142857
38743,243.0142857
38742,234.3571429
106265,249.77857142857144
106244,253.68
106264,251.82666666666665
106263,254.4
106262,240.4333333333333
106261,249.67333333333332
106260,251.51428571428568
106259,256.7266666666667
106258,248.9933333333333
106257,258.82
38762,253.725
106247,228.8533333333333
106256,253.25714285714287
106255,202.45333333333332
106254,248.39333333333332
106253,243.53571428571428
106252,247.13333333333333
106251,253.48666666666668
106250,250.04
106249,243.53333333333333
106248,253.64
106245,247.9
38763,266.4125
106246,254.1733333333333
38765,408.925
106267,284.1142857142857
106268,286.0928571428572
106269,261.40666666666664
38764,386.85
106270,293.9866666666667
106271,275.37333333333333
106287,289.65333333333325
106286,293.21333333333337
106285,290.32142857142856
106266,292.27333333333326
106284,274.28
106282,287.54
106281,296.1666666666667
106280,285.32
106279,291.85
106278,288.0666666666667
106277,231.64
106276,287.5066666666666
106275,278.06
106274,285.20666666666654
106283,286.6666666666667
106273,293.53333333333336
106272,283.3066666666666
38783,419.6
38780,432.6875
38781,461.4
38782,427.5875
38784,485.0142857
38785,415.1857143
38778,466.4428571
38777,382.1
38776,467.3714286
38775,386.4125
38779,488.3142857
38773,465.6857143
38766,411.325
38774,413.2625
38768,444.4875
38769,388.1875
38767,400.35
38771,466.9571429
38772,396.7125
38770,406.4375
38788,492.5857143
106303,266.24666666666667
106309,254.09333333333336
106308,240.44
106307,256.98
106306,222.52142857142852
106305,235.0928571428572
106304,269.68
106302,239.36666666666665
106295,264.8666666666667
106300,271.22
106299,227.14666666666668
106298,255.13333333333333
106297,250.49333333333337
106296,236.2133333333333
38786,479.6571429
106294,231.42857142857147
106293,224.45714285714288
106292,243.63333333333333
106291,252.19333333333336
106290,242.66666666666669
106289,248.5133333333333
106288,260.82
106301,254.86666666666665
38787,508.7142857
38789,506.5714286
38802,574.4285714
38807,561.875
38806,545.175
38805,576.3142857
38804,573.0428571
38803,565.0
38801,544.3125
38800,560.1125
38798,541.2
38799,543.1857143
38796,512.3428571
38795,552.4571429
38794,539.7714286
38793,542.8571429
38792,473.2428571
38791,506.3
38790,588.8285714
38797,482.2428571
106315,163.4
106317,182.26428571428573
106316,169.42666666666665
106314,175.51428571428573
38820,273.2142857
106312,171.48666666666668
106311,171.87999999999997
106318,170.48571428571427
106313,167.74
106319,171.39999999999998
106329,178.0333333333333
106321,150.46
106322,179.6266666666667
106323,176.72
106324,173.46428571428572
106325,185.26428571428568
106326,179.82666666666668
106327,170.82666666666665
106328,162.31333333333333
38825,277.8142857
106320,181.27142857142857
38826,280.5875
106331,175.27333333333328
38828,288.6571429
38808,253.4875
38809,269.5
38810,244.4375
